id,lat,lon,name
5686974634,-38.0706668,145.5717622,Red Gem Growers & Packers PTY
5695786023,-38.1101696,145.2836417,Australian Red Cross
5703492721,-23.8634368,151.2435519,Red Prawn Fish n Chips
5703798598,-37.7448688,145.0033804,Red Rooster
5704109856,-27.5366549,153.0774863,Red Rooster
5720541565,-12.391753,130.8583648,Red Cross
5735688292,-27.4681589,153.0188991,Red Hat
5757213421,-25.8756266,139.056335,Big Red Bash Campground
5759880921,-33.7953682,151.1871542,Red Chilli Sichuan Restaurant
5761127505,-33.9183595,151.0361169,Red Lantern Hotel
5791993135,-23.3786847,150.5037012,Red Rooster
5808225894,-38.0651187,144.3361152,Red Rooster
5814422565,-33.8803762,151.1999181,Red Lemon Thai Cafe
5826201264,-33.9520201,151.1361319,Red Capsicum
5839881085,-33.9098292,151.1640633,Red Rattler
5840844985,-24.2322278,151.9287296,Red Rock Walking Trail Carpark
5858974790,-12.3728602,130.881511,Red Cross
5902814239,-33.8869413,151.2303033,Autralian Red Cross
5922382980,-33.8664937,151.192288,Red Bottle Pyrmont
5926515841,-23.6819406,150.7134239,Red ATM
5930759121,-33.8720256,151.2097294,Red Bottle Elizabeth Street
5931142056,-33.875376,151.2078553,Red Bottle Pitt St
5933563818,-37.7167461,145.0071685,Red Engine
5950850550,-33.5718566,115.8237754,Red Cross shop
5956222295,-33.8847989,151.2004599,Red Bottle Central
6005799901,-33.1450648,121.7069081,Red Lake
6005799902,-33.1474573,121.7070815,Red Lake
6017394207,-37.7477873,145.0045551,Red Bean
6029625570,-42.8804066,147.3254419,Red Cross Shop Hobart
6035839304,-17.434166,143.3080597,Red River
6036336291,-26.63861,150.64806,Red Hill
6042481575,-31.7152,147.7679,Red Hill
6042482893,-30.4963,150.6421,Red Hill
6052071759,-31.84878,116.0682,Red Hill
6052072418,-31.07766,115.7956,Red Gully
6052186669,-38.0546143,145.116711,Red Knight Massage
6132043725,-28.0999641,153.4249096,Australian Red Cross
6167269301,-38.2480659,143.504667,Red Rock
6167269317,-38.2500111,143.5052321,Red Rock Volcano Complex
6199963877,-37.9532265,145.0210585,Red Lobster
6226296186,-34.4021175,150.8919962,Red Rooster
6235492785,-37.8195855,145.1339899,Red Cup Cafe
6259044389,-28.1269392,153.4758397,Red Star Motel
6265814885,-37.8104035,144.9672029,Red Hummingbird
6271139264,-33.9136789,151.2399076,Red Cross Shop
6285407488,-27.2382615,152.4200508,Red Deer Cafe
6296994963,-35.2789658,149.1319137,Red Cross Shop
6329107221,-26.6563684,153.0917181,Australian Red Cross
6341217661,-27.078023,152.9651149,Red Rooster
6346522112,-28.0752851,153.3637173,Aus Red Cross Op Shop
6348633352,-37.7560088,144.9635249,Red Betty
6355897842,-37.7815301,145.6146567,Red Relish
6390559321,-33.0272012,149.4119677,Red Hill
6403296340,-37.7836592,144.8924272,Red Apple
6430012885,-25.1448392,153.2955037,Red Canyon
6432606148,-33.951674,151.0530442,Red River House
6448966091,-33.4267869,151.3207973,Australian Red Cross Blood Service
6493422687,-37.6490932,145.0681553,Red Engine
6542308823,-37.8424212,145.2675162,Red Chillies
6564149151,-33.8866214,151.1374633,Red Rooster
6571909241,-27.9767584,153.4107829,Australian Red Cross Blood Service Southport Donor Centre
6574173761,-19.926005,145.735956,Red Falls
6581075825,-33.0279076,137.5216381,Australian Red Cross Blood Service
6624481367,-16.8692335,145.6656733,Red Bluff
6660506631,-33.4221192,148.0275528,Red Bend Grain Terminal
6660769161,-18.5195582,144.1060013,Red Rock
6708891949,-26.8855288,152.1021844,Australian Red Cross Shop
6715502542,-38.0449997,144.1713753,The Red Dog Cafe
6722162294,-34.2848998,146.5722272,Red Lips Cafe
6765362405,-37.8467918,144.9925623,Australian Red Cross Op Shop
6801217195,-31.4399609,148.9093717,The Red Geranium
6815303585,-20.0594347,119.6305476,Red Point
6831852039,-36.6660758,146.8596664,The Red Stag Restaurant Café
6832010677,-36.000053,146.0261578,River Red Gums
6832765970,-37.8253207,144.9938797,Red Cross Shop
6904410774,-38.3700698,144.9878597,Red Hill Cheese
6917383394,-35.3375806,149.1327359,Create Imagine Learn Red Hill
6931002817,-31.9480731,115.8574067,Red Rooster
6957455365,-35.2057345,149.0345148,Red Rooster
7006040780,-28.7262483,122.3041814,Red Flag Well
7006050782,-28.7261722,122.305145,Red Flag Well - Graves
7006816936,-43.0374777,146.2775134,Red Knoll
7053900499,-35.3413156,149.1304641,The Parks Red Hill
7085426314,-37.7086844,144.997602,Red Spoon Cafe
7108386486,-34.8934989,138.6596642,Red Mill Bakehouse
7129706292,-33.7193039,150.3122476,The Red Poppy Brasserie
7154842283,-38.1961567,146.5389839,Red Cross donor centre
7176946441,-33.7507223,150.6956246,Red Cow Inn
7192188729,-32.792586,151.6356685,Red Rooster
7226994399,-37.812777,144.8821752,Red Tomato Pizza and Pasta
7286255490,-36.4159485,148.6238844,Red Door Roastery
7286967760,-27.6091575,153.1122786,Red Rooster
7298413880,-33.4815429,150.1371547,Red Rooster
7338805211,-27.6400813,153.0100593,Red Rooster
7391908391,-28.6472542,153.6130513,Red Ginger Byron
7391908392,-28.6865434,153.5247102,Red Ginger Bangalow
7416146939,-33.7667397,150.9546596,Red Rooster
7416147092,-33.7360683,150.8516993,Red Rooster
7447429667,-27.6590728,153.1685565,Red Rooster
7447602594,-28.0497103,153.3539268,Red Rooster
7512526603,-31.1291233,152.8282283,Red Rooster
7550448155,-27.4554594,153.0066713,Red Hill Day and Night Pharmacy
7650872849,-35.8288612,145.099504,Red Tank Lagoon Camping Area 2
7650872850,-35.8331929,145.0959635,Red Tank Lagoon Camping Area 1
7706786853,-27.628436,153.2973716,Red Edge Medical Centre
7743831413,-28.2564684,153.5778091,Red Hot Thai Cafe
7816868915,-36.7610632,144.2820458,Australian Red Cross Shop
7862222736,-31.7697114,115.76693,Red Rooster
7946500313,-27.0368522,152.7771395,Red Bend
8015559588,-20.6641851,116.7175021,Red Dog Memorial
8015604718,-20.7001033,117.1625376,Red Dog Memorial Plaque
8089586075,-34.4933114,150.9203203,Red Point
8090307857,-36.7602305,144.2767316,Australian Red Cross Blood Service
8090344404,-36.7605244,144.2771425,Red Lion Advisory
8111240765,-33.8129447,151.0034554,Australian Red Cross Shop
8157873308,-38.1345882,144.3493304,Australian Red Cross
8274936440,-27.6037351,152.7612154,Australian Red Cross Shops
8274936568,-27.609259,152.7591549,Red Rooster
8282332605,-37.8495258,144.9938631,Red Arrow Pizza
8285585448,-27.4530756,153.0041975,Red Hill Cinemas
8295415903,-26.6518445,153.0926769,Red Sea Restaurant
8298402792,-37.7758735,145.4949424,Australian Red Cross
8317957655,-33.3429003,151.497558,Australian Red Cross
8332878988,-29.9267467,151.7235592,Red Lion Tavern Freecamp
8353907110,-33.7143654,150.3307934,Red Cross Tree
8353914605,-33.7125295,150.3309613,Red Cross Shop
8377198504,-33.6556762,151.3198974,Red Cross Shop
8398465451,-33.7195484,150.3319817,Red Cross Roses
8493776411,-38.3822824,145.0235814,Red Hill South LPO
8548475914,-30.7450875,121.4711771,Red Cross Shop
8577108995,-35.3292104,149.1190628,Red Hill
8600544317,-24.2544532,151.9469196,Red Rock Trail End
8610576248,-26.4625346,146.2317431,Red Lizard Camping Ground
8623691361,-35.3410103,149.1312601,Red Hill Medical Practice
8627380774,-27.4826606,153.0008128,Red Bowler
8641921980,-31.430078,152.9079929,Red Cross
8642394498,-42.7369216,147.4343899,Red Brier Cottages
8653778275,-37.5798108,143.9075936,Red Hill
8697055303,-35.3345268,149.166383,Red Baron
8713399774,-37.6561237,146.2958014,Red Jacket School
8713399775,-37.654994,146.295611,Red Jacket Post Office
8713399776,-37.655476,146.2967724,Red Jacket
8775161061,-34.6694504,150.8527448,Red Rooster
8778889166,-37.8109232,145.0058795,The Red Carpet
8787398874,-26.8047999,153.1301722,Australian Red Cross Shop
8827194045,-32.8078222,151.5016733,Red Rooster
8858646974,-27.6130288,152.7471885,Red Bawarchi
8893654550,-34.4235966,150.8980015,Australian Red Cross Blood Service
8907101756,-42.7098441,146.874552,Red Hill
8909358275,-37.0157657,144.2414452,The Little Red Apple
8911283907,-32.0529501,115.8069164,Red Cross
8918526900,-26.804778,153.1345614,Red Door Records
8926816785,-32.1511139,116.0141042,Red Rooster
8940011714,-37.9027556,144.6601506,Lifeblood Red Cross Blood Donor Centre
8948593317,-32.3340423,115.8158766,Red Rooster
8948593417,-32.3341425,115.8154015,Red Rooster
8974212071,-24.6692787,144.4780414,Red and White Food Store (private residence)
9009488127,-35.2737725,149.0803255,Yellow Box - Red Gum Grassy Woodland
9017052651,-27.3053147,152.9898243,Australian Red Cross Blood Service
9036884295,-31.9987607,115.8448256,Outer Red (23)
9036884297,-31.9994175,115.8473742,Inner Red (25)
9087939934,-34.915255,138.6336618,Ruby Red Star
9173650489,-36.3501314,144.7045994,The Red Bridge
9218240982,-25.3291652,150.5068281,Red Shag on a White Rock
9219972653,-33.902954,150.896125,Red Rooster
